uri,sourcetable,id_value,id_uri,value,src_table
entities/1Pbe7U2J,TakedaUSCAM,61036200,entities/1Pbe7U2J/attributes/Identifiers/34qCLBbtH,0001AB001160010,TakedaUSCAM
entities/dTDZ0Hn,TakedaUSCAM,55767200,entities/dTDZ0Hn/attributes/Identifiers/1u8FMuHTT,0001AB000156452,TakedaUSCAM
entities/dSzzYd5,TakedaUSCAM,10453044,entities/dSzzYd5/attributes/Identifiers/1u7ZjvRUF,0001AB000030594,TakedaUSCAM
entities/Y1oMsDq,TakedaUSCAM,47130451,entities/Y1oMsDq/attributes/Identifiers/142zaP6pu,0001AB001224786,TakedaUSCAM
entities/P2p3yWf,TakedaUSCAM,67401200,entities/P2p3yWf/attributes/Identifiers/1u8oOoBkd,0001AB000012357,TakedaUSCAM
entities/P3C7P0b,TakedaUSCAM,48236208,entities/P3C7P0b/attributes/Identifiers/zJurrzCj,0001AB000009920,TakedaUSCAM
entities/NN3brwi,TakedaUSCAM,18510202,entities/NN3brwi/attributes/Identifiers/1OZipImM0,0001AB001146136,TakedaUSCAM
entities/1PbuD7TL,TakedaUSCAM,28690155,entities/1PbuD7TL/attributes/Identifiers/34r12eXSZ,0001AB001132162,TakedaUSCAM
entities/1LL7kamw,TakedaUSCAM,08240200,entities/1LL7kamw/attributes/Identifiers/3PE6EDg0g,0001AB000478255,TakedaUSCAM
entities/P2Tn5hh,TakedaUSCAM,30005202,entities/P2Tn5hh/attributes/Identifiers/zHjeJZ9l,0001AB000141277,TakedaUSCAM
entities/bzfR6Ix,TakedaUSCAM,79701623,entities/bzfR6Ix/attributes/Identifiers/1w8smPBMF,0001AB000330780,TakedaUSCAM
entities/dSmiKSl,TakedaUSCAM,37388200,entities/dSmiKSl/attributes/Identifiers/34r7njgyt,0001AB000008243,TakedaUSCAM
entities/1Bzi5o1p,TakedaUSCAM,95327401,entities/1Bzi5o1p/attributes/Identifiers/2z1Zn8aJN,0001AB000366342,TakedaUSCAM
entities/NMhurTg,TakedaUSCAM,26506200,entities/NMhurTg/attributes/Identifiers/1Bjn3eL0I,0001AB000004461,TakedaUSCAM
entities/Y1z8KBO,TakedaUSCAM,31217202,entities/Y1z8KBO/attributes/Identifiers/2qsZf9DeR,0001AB000016197,TakedaUSCAM
entities/1Bn3IhnT,TakedaUSCAM,33314553,entities/1Bn3IhnT/attributes/Identifiers/3PFkd6Q1a,0001AB001171073,TakedaUSCAM
entities/IIqjQLg,TakedaUSCAM,77380206,entities/IIqjQLg/attributes/Identifiers/iY2oRsQL,0001AB000184861,TakedaUSCAM
entities/P2ZjUyf,TakedaUSCAM,20877193,entities/P2ZjUyf/attributes/Identifiers/zI1SHqGf,0001AB001132126,TakedaUSCAM
entities/1LL7isEU,TakedaUSCAM,82930200,entities/1LL7isEU/attributes/Identifiers/3PE6AhCeY,0001AB000017558,TakedaUSCAM
entities/NMhweIO,TakedaUSCAM,42164201,entities/NMhweIO/attributes/Identifiers/1OYhBjyVQ,0001AB000232498,TakedaUSCAM
entities/c0LzLmh,TakedaUSCAM,55125206,entities/c0LzLmh/attributes/Identifiers/1wAzomavf,0001AB001182964,TakedaUSCAM
entities/SaXoThN,TakedaUSCAM,33445251,entities/SaXoThN/attributes/Identifiers/1a7EIDrID,0001AB000177087,TakedaUSCAM
entities/Y1Nhsyg,TakedaUSCAM,73018201,entities/Y1Nhsyg/attributes/Identifiers/141diHtdS,0001AB000181201,TakedaUSCAM
entities/1LL7iSew,TakedaUSCAM,33025200,entities/1LL7iSew/attributes/Identifiers/3PE69dHB4,0001AB000172278,TakedaUSCAM
entities/Y24PLb0,TakedaUSCAM,33612609,entities/Y24PLb0/attributes/Identifiers/143lpxY14,0001AB001131736,TakedaUSCAM
entities/c0HCMxr,TakedaUSCAM,21217552,entities/c0HCMxr/attributes/Identifiers/1wAl2swjf,0001AB001183566,TakedaUSCAM
entities/P2Q4eif,TakedaUSCAM,06610203,entities/P2Q4eif/attributes/Identifiers/34s0JzaP9,0001AB001099073,TakedaUSCAM
entities/dT2bB7n,TakedaUSCAM,48732551,entities/dT2bB7n/attributes/Identifiers/1u7hmHhRP,0001AB000246175,TakedaUSCAM
entities/dT2bB7n,TakedaUSCAM,48732551,entities/dT2bB7n/attributes/Identifiers/1u7hmHhRP,0001AB000246175,TakedaUSCAM
entities/Px6IBba,TakedaUSCAM,08012202,entities/Px6IBba/attributes/Identifiers/1Bieaptf4,0001AB000002295,TakedaUSCAM
entities/bzspPTr,TakedaUSCAM,97239202,entities/bzspPTr/attributes/Identifiers/1BhpU9Q0M,0001AB000016419,TakedaUSCAM
entities/19DF01Cd,TakedaUSCAM,30224203,entities/19DF01Cd/attributes/Identifiers/2FoINUhgB,0001AB001146504,TakedaUSCAM
entities/1PbhpRBX,TakedaUSCAM,46011200,entities/1PbhpRBX/attributes/Identifiers/34qPMYVaB,0001AB000012974,TakedaUSCAM
entities/1PbhpmUp,TakedaUSCAM,49868200,entities/1PbhpmUp/attributes/Identifiers/34qPNNaPv,0001AB000013219,TakedaUSCAM
entities/1BzG9y0f,TakedaUSCAM,30901202,entities/1BzG9y0f/attributes/Identifiers/2z0Cg3X9t,0001AB000150848,TakedaUSCAM
entities/1Pc0CHEd,TakedaUSCAM,21133550,entities/1Pc0CHEd/attributes/Identifiers/34rJEjH7X,0001AB001203072,TakedaUSCAM
entities/bzkU1xf,TakedaUSCAM,46996200,entities/bzkU1xf/attributes/Identifiers/1wAICtifX,0001AB000002061,TakedaUSCAM
entities/Etaezbt,TakedaUSCAM,50588551,entities/Etaezbt/attributes/Identifiers/iXJE8WeH,0001AB000494018,TakedaUSCAM
entities/Y1VH4fy,TakedaUSCAM,29201212,entities/Y1VH4fy/attributes/Identifiers/1420neCdG,0001AB000086762,TakedaUSCAM
entities/bzgNfip,TakedaUSCAM,24641200,entities/bzgNfip/attributes/Identifiers/1u7rqRyB5,0001AB000004340,TakedaUSCAM
entities/dTb87eh,TakedaUSCAM,49546551,entities/dTb87eh/attributes/Identifiers/1u9PBjv3X,0001AB000881989,TakedaUSCAM
entities/dTb87eh,TakedaUSCAM,49546551,entities/dTb87eh/attributes/Identifiers/1u9PBjv3X,0001AB000881989,TakedaUSCAM
entities/Px9i83C,TakedaUSCAM,68788201,entities/Px9i83C/attributes/Identifiers/14330vAHa,0001AB001099841,TakedaUSCAM
entities/19saGEZ4,TakedaUSCAM,28504550,entities/19saGEZ4/attributes/Identifiers/2qryiz72t,0001AB000127933,TakedaUSCAM
entities/NMzk5Ia,TakedaUSCAM,02860601,entities/NMzk5Ia/attributes/Identifiers/1OZX1bpuG,0001AB001132661,TakedaUSCAM
entities/IJ3SHOy,TakedaUSCAM,19122163,entities/IJ3SHOy/attributes/Identifiers/2pvjXc11q,0001AB001133753,TakedaUSCAM
entities/1LL7kJju,TakedaUSCAM,98022200,entities/1LL7kJju/attributes/Identifiers/3PE6Dg3mU,0001AB000016542,TakedaUSCAM
entities/Y1GmIK2,TakedaUSCAM,48801206,entities/Y1GmIK2/attributes/Identifiers/141IqBXRC,0001AB000010074,TakedaUSCAM
entities/PwyNTpW,TakedaUSCAM,97015206,entities/PwyNTpW/attributes/Identifiers/142WwYe9a,0001AB000208775,TakedaUSCAM
entities/bzkXwuN,TakedaUSCAM,98812200,entities/bzkXwuN/attributes/Identifiers/2Fouwce8Z,0001AB000016725,TakedaUSCAM
entities/Y1YSa3O,TakedaUSCAM,95382186,entities/Y1YSa3O/attributes/Identifiers/142AhIUPS,0001AB000196255,TakedaUSCAM
entities/1LLUZNPu,TakedaUSCAM,30101551,entities/1LLUZNPu/attributes/Identifiers/3PFDfgXoA,0001AB000144812,TakedaUSCAM
entities/19t9jKwI,TakedaUSCAM,39232200,entities/19t9jKwI/attributes/Identifiers/2puzntlpe,0001AB000012598,TakedaUSCAM
entities/bzspPTr,TakedaUSCAM,97239200,entities/bzspPTr/attributes/Identifiers/1BhpUMtOw,0001AB000016419,TakedaUSCAM
entities/dTUaamN,TakedaUSCAM,99216189,entities/dTUaamN/attributes/Identifiers/1u95aeqyl,0001AB001180872,TakedaUSCAM
entities/PxEX6TW,TakedaUSCAM,41649203,entities/PxEX6TW/attributes/Identifiers/1Bi7m0SOM,0001AB000132198,TakedaUSCAM
entities/19Cyo3dr,TakedaUSCAM,41042201,entities/19Cyo3dr/attributes/Identifiers/1u7vaN0Kd,0001AB001164306,TakedaUSCAM
entities/NN3aQRI,TakedaUSCAM,75961200,entities/NN3aQRI/attributes/Identifiers/1OZika3nA,0001AB000191594,TakedaUSCAM
entities/P2TlZw1,TakedaUSCAM,11798155,entities/P2TlZw1/attributes/Identifiers/zHjcVRSr,0001AB001133266,TakedaUSCAM
entities/Y1GlTAw,TakedaUSCAM,67022200,entities/Y1GlTAw/attributes/Identifiers/141IoKBQA,0001AB000012299,TakedaUSCAM
entities/Y1GmQqY,TakedaUSCAM,55433200,entities/Y1GmQqY/attributes/Identifiers/141IqdWAE,0001AB000010842,TakedaUSCAM
entities/dTDZLb5,TakedaUSCAM,33901208,entities/dTDZLb5/attributes/Identifiers/1u8FNXXCp,0001AB000167163,TakedaUSCAM
entities/IIc2L3Y,TakedaUSCAM,48755201,entities/IIc2L3Y/attributes/Identifiers/uQNXZP7I,0001AB001099774,TakedaUSCAM
entities/19sef9ba,TakedaUSCAM,07018201,entities/19sef9ba/attributes/Identifiers/2ptRswH7G,0001AB000002130,TakedaUSCAM
entities/SZqIHYb,TakedaUSCAM,93444159,entities/SZqIHYb/attributes/Identifiers/1a54udNy9,0001AB001203035,TakedaUSCAM
entities/Y1sZ4kc,TakedaUSCAM,30281417,entities/Y1sZ4kc/attributes/Identifiers/143CezRFS,0001AB001193043,TakedaUSCAM
entities/P39L3bd,TakedaUSCAM,47404157,entities/P39L3bd/attributes/Identifiers/zJmRQEN7,0001AB000016744,TakedaUSCAM
entities/1C00IXWz,TakedaUSCAM,63565200,entities/1C00IXWz/attributes/Identifiers/2z2UvHbu5,0001AB000011990,TakedaUSCAM
entities/Px9e0Ji,TakedaUSCAM,52591550,entities/Px9e0Ji/attributes/Identifiers/1Bhsi4aog,0001AB000267567,TakedaUSCAM
entities/1Bn3GVPD,TakedaUSCAM,47720550,entities/1Bn3GVPD/attributes/Identifiers/2qqkIpNPr,0001AB001042629,TakedaUSCAM
entities/IIMsaPo,TakedaUSCAM,39631202,entities/IIMsaPo/attributes/Identifiers/1OaidMN5Y,0001AB000133134,TakedaUSCAM
entities/IJ7AquW,TakedaUSCAM,62626203,entities/IJ7AquW/attributes/Identifiers/zKJ0wyuX,0001AB001168851,TakedaUSCAM
entities/bzvhBbD,TakedaUSCAM,43812201,entities/bzvhBbD/attributes/Identifiers/zJRfPu9x,0001AB001099194,TakedaUSCAM
entities/19seeOik,TakedaUSCAM,68729201,entities/19seeOik/attributes/Identifiers/2ptRrHV5S,0001AB000297865,TakedaUSCAM
entities/Y1fgSSg,TakedaUSCAM,31830200,entities/Y1fgSSg/attributes/Identifiers/142WwlE8o,0001AB000005525,TakedaUSCAM
entities/bzcGh7f,TakedaUSCAM,01655202,entities/bzcGh7f/attributes/Identifiers/cO2cGqLo,0001AB000903639,TakedaUSCAM
entities/1BzdJvP7,TakedaUSCAM,54619150,entities/1BzdJvP7/attributes/Identifiers/2z1LAYbbt,0001AB000151458,TakedaUSCAM
entities/19t9iVnC,TakedaUSCAM,25801202,entities/19t9iVnC/attributes/Identifiers/2puzlzjaY,0001AB000004392,TakedaUSCAM
entities/Et19YJt,TakedaUSCAM,85027200,entities/Et19YJt/attributes/Identifiers/1u76ZQLxf,0001AB000014807,TakedaUSCAM
entities/1PbfkGSd,TakedaUSCAM,53215200,entities/1PbfkGSd/attributes/Identifiers/1a5HDG7l7,0001AB001099890,TakedaUSCAM
entities/1BzYA3GL,TakedaUSCAM,89128663,entities/1BzYA3GL/attributes/Identifiers/2z15OIdW5,0001AB001050669,TakedaUSCAM
entities/1LLpNf9W,TakedaUSCAM,20011167,entities/1LLpNf9W/attributes/Identifiers/3PGHRUylO,0001AB001131569,TakedaUSCAM
entities/c02SBs7,TakedaUSCAM,00926468,entities/c02SBs7/attributes/Identifiers/1wA1Hpj1z,0001AB001217715,TakedaUSCAM
entities/bzftM51,TakedaUSCAM,00921208,entities/bzftM51/attributes/Identifiers/143kWXcxe,0001AB000456488,TakedaUSCAM
entities/19sevaHG,TakedaUSCAM,60004251,entities/19sevaHG/attributes/Identifiers/2ptSk0zOI,0001AB001193051,TakedaUSCAM
entities/dTDZ4Y3,TakedaUSCAM,79323201,entities/dTDZ4Y3/attributes/Identifiers/1u8FN3M5X,0001AB001100641,TakedaUSCAM
entities/NN4Uag8,TakedaUSCAM,71106180,entities/NN4Uag8/attributes/Identifiers/1OZlabu8i,0001AB001133231,TakedaUSCAM
entities/PwuKlUM,TakedaUSCAM,55066200,entities/PwuKlUM/attributes/Identifiers/cO6OUWcq,0001AB000274193,TakedaUSCAM
entities/SZrU2vV,TakedaUSCAM,56062200,entities/SZrU2vV/attributes/Identifiers/1u9mPSZF9,0001AB000010937,TakedaUSCAM
entities/19seewoo,TakedaUSCAM,90027205,entities/19seewoo/attributes/Identifiers/2ptRsN0as,0001AB000195447,TakedaUSCAM
entities/Y1fhDLW,TakedaUSCAM,57078200,entities/Y1fhDLW/attributes/Identifiers/142WyOLsQ,0001AB000017383,TakedaUSCAM
entities/P2Q6iaP,TakedaUSCAM,53792201,entities/P2Q6iaP/attributes/Identifiers/1OZTRPuGi,0001AB001100081,TakedaUSCAM
entities/Y1VH4fy,TakedaUSCAM,29201211,entities/Y1VH4fy/attributes/Identifiers/1420netFq,0001AB000094815,TakedaUSCAM
entities/NMhv8Wi,TakedaUSCAM,93301213,entities/NMhv8Wi/attributes/Identifiers/iVuX9Vuj,0001AB000651523,TakedaUSCAM
entities/NMhwIz6,TakedaUSCAM,11373200,entities/NMhwIz6/attributes/Identifiers/1OYhAgwRI,0001AB000010546,TakedaUSCAM
entities/Y1bZCoU,TakedaUSCAM,93463201,entities/Y1bZCoU/attributes/Identifiers/142KFx0ew,0001AB001146389,TakedaUSCAM
entities/Px6Inxu,TakedaUSCAM,26651200,entities/Px6Inxu/attributes/Identifiers/1a6rYqhzZ,0001AB000004476,TakedaUSCAM
entities/bzsnYOt,TakedaUSCAM,26201202,entities/bzsnYOt/attributes/Identifiers/1wBqGqSzn,0001AB000004434,TakedaUSCAM
entities/dT5rdNn,TakedaUSCAM,32750203,entities/dT5rdNn/attributes/Identifiers/1u7rqu9gt,0001AB000005771,TakedaUSCAM
entities/bzmFPAF,TakedaUSCAM,19107202,entities/bzmFPAF/attributes/Identifiers/1w9DvPuVz,0001AB001099436,TakedaUSCAM
entities/1Pbhq7o7,TakedaUSCAM,17408203,entities/1Pbhq7o7/attributes/Identifiers/34qPOCjVv,0001AB001201882,TakedaUSCAM
entities/1BzGANaD,TakedaUSCAM,25309203,entities/1BzGANaD/attributes/Identifiers/2z0Ch2NEH,0001AB000879449,TakedaUSCAM
entities/Pwvglvi,TakedaUSCAM,31904208,entities/Pwvglvi/attributes/Identifiers/1BhCmZdNW,0001AB000005543,TakedaUSCAM
entities/bzmitex,TakedaUSCAM,05009200,entities/bzmitex/attributes/Identifiers/3PGXs82na,0001AB000001892,TakedaUSCAM
entities/19Cusu95,TakedaUSCAM,75074191,entities/19Cusu95/attributes/Identifiers/2FnKckp8t,0001AB001131132,TakedaUSCAM
entities/NMdD6aS,TakedaUSCAM,11901607,entities/NMdD6aS/attributes/Identifiers/1OYT61L9w,0001AB001133267,TakedaUSCAM
entities/EtmwHVh,TakedaUSCAM,38326550,entities/EtmwHVh/attributes/Identifiers/iXuTeaQL,0001AB000211505,TakedaUSCAM
entities/19D4mFjX,TakedaUSCAM,37909501,entities/19D4mFjX/attributes/Identifiers/2FnnZ2Js3,0001AB001220144,TakedaUSCAM
entities/bzfwNcN,TakedaUSCAM,72117201,entities/bzfwNcN/attributes/Identifiers/3PGHjCEAM,0001AB000012951,TakedaUSCAM
entities/NN4T9Ai,TakedaUSCAM,07977200,entities/NN4T9Ai/attributes/Identifiers/1OZlYKdGO,0001AB001179703,TakedaUSCAM
entities/1LLMPkjq,TakedaUSCAM,94117203,entities/1LLMPkjq/attributes/Identifiers/3PG1QIO78,0001AB001099937,TakedaUSCAM
entities/1BzMdZwH,TakedaUSCAM,66508201,entities/1BzMdZwH/attributes/Identifiers/1a66vQ8Q9,0001AB000188039,TakedaUSCAM
entities/1BzpKEXB,TakedaUSCAM,51555201,entities/1BzpKEXB/attributes/Identifiers/2z1xsttR3,0001AB000113416,TakedaUSCAM
entities/Y1scRbG,TakedaUSCAM,50702421,entities/Y1scRbG/attributes/Identifiers/143ClYTtS,0001AB001181104,TakedaUSCAM
entities/NMhvp9I,TakedaUSCAM,93721207,entities/NMhvp9I/attributes/Identifiers/iX3lmCDR,0001AB000175328,TakedaUSCAM
entities/bzgOQbf,TakedaUSCAM,51455202,entities/bzgOQbf/attributes/Identifiers/34sYKJD1L,0001AB001195534,TakedaUSCAM
entities/Et0X3TN,TakedaUSCAM,49849200,entities/Et0X3TN/attributes/Identifiers/1u9mOrJ7H,0001AB000010222,TakedaUSCAM
entities/P2p15Vp,TakedaUSCAM,21046167,entities/P2p15Vp/attributes/Identifiers/zIlSJGYj,0001AB001183534,TakedaUSCAM
entities/19DEwzfH,TakedaUSCAM,23188205,entities/19DEwzfH/attributes/Identifiers/2FoIIFk8J,0001AB001197692,TakedaUSCAM
entities/c03STRv,TakedaUSCAM,68144423,entities/c03STRv/attributes/Identifiers/1wA4TwE3L,0001AB001183576,TakedaUSCAM
entities/1BzGA6XB,TakedaUSCAM,62049200,entities/1BzGA6XB/attributes/Identifiers/2z0CgKAcL,0001AB000011732,TakedaUSCAM
entities/PxidTfi,TakedaUSCAM,27587173,entities/PxidTfi/attributes/Identifiers/1Bjb8M0T0,0001AB001159351,TakedaUSCAM
entities/Y24PLb0,TakedaUSCAM,33612605,entities/Y24PLb0/attributes/Identifiers/143lpuNxC,0001AB000898757,TakedaUSCAM
entities/NMhwIz6,TakedaUSCAM,11373203,entities/NMhwIz6/attributes/Identifiers/1OYhAbNCO,0001AB000010546,TakedaUSCAM
entities/IINI1RI,TakedaUSCAM,92354410,entities/IINI1RI/attributes/Identifiers/uPeoaiS8,0001AB000015611,TakedaUSCAM
entities/1BzRvUlF,TakedaUSCAM,71852200,entities/1BzRvUlF/attributes/Identifiers/uSRAevmy,0001AB000206100,TakedaUSCAM
entities/dTB8NkN,TakedaUSCAM,83611200,entities/dTB8NkN/attributes/Identifiers/2qsFSrweN,0001AB000017421,TakedaUSCAM
entities/1PbZwj0x,TakedaUSCAM,85707201,entities/1PbZwj0x/attributes/Identifiers/2qqmiNmZb,0001AB000220466,TakedaUSCAM
entities/1PbZwj0x,TakedaUSCAM,85707201,entities/1PbZwj0x/attributes/Identifiers/2qqmiNmZb,0001AB000220466,TakedaUSCAM
entities/c04wWZT,TakedaUSCAM,35630475,entities/c04wWZT/attributes/Identifiers/1wA8xAPaB,0001AB001177895,TakedaUSCAM
entities/PxI90Y2,TakedaUSCAM,55102207,entities/PxI90Y2/attributes/Identifiers/2FopqRZ6R,0001AB000136651,TakedaUSCAM
entities/Px9RYr0,TakedaUSCAM,05089201,entities/Px9RYr0/attributes/Identifiers/2qrmzVg6p,0001AB000001899,TakedaUSCAM
entities/Y1fhHbm,TakedaUSCAM,22191206,entities/Y1fhHbm/attributes/Identifiers/142WycRdK,0001AB000892906,TakedaUSCAM
entities/1LLVcLDm,TakedaUSCAM,77057153,entities/1LLVcLDm/attributes/Identifiers/3PFHCtY3W,0001AB000322238,TakedaUSCAM
entities/Y1EVz7K,TakedaUSCAM,44256153,entities/Y1EVz7K/attributes/Identifiers/2z0u4z32H,0001AB001145927,TakedaUSCAM
entities/1BzVIYC1,TakedaUSCAM,93901550,entities/1BzVIYC1/attributes/Identifiers/2z0wY7QvJ,0001AB000161628,TakedaUSCAM
entities/Y1b6smA,TakedaUSCAM,32025551,entities/Y1b6smA/attributes/Identifiers/142Iti8Ek,0001AB001184900,TakedaUSCAM
entities/NN4dfIC,TakedaUSCAM,15106413,entities/NN4dfIC/attributes/Identifiers/1OZm5jjN6,0001AB001183427,TakedaUSCAM
entities/Y1Glx0k,TakedaUSCAM,33705213,entities/Y1Glx0k/attributes/Identifiers/141IpNu6s,0001AB000007558,TakedaUSCAM
entities/IIc1zkG,TakedaUSCAM,33040204,entities/IIc1zkG/attributes/Identifiers/uQNWp076,0001AB000005944,TakedaUSCAM
entities/Y1LxbyE,TakedaUSCAM,98431201,entities/Y1LxbyE/attributes/Identifiers/2FoSKYS4B,0001AB000912042,TakedaUSCAM
entities/EswlJtx,TakedaUSCAM,90047200,entities/EswlJtx/attributes/Identifiers/iVKpytYP,0001AB000221614,TakedaUSCAM
entities/19DSVTeN,TakedaUSCAM,34292181,entities/19DSVTeN/attributes/Identifiers/2FoyKF8eB,0001AB000387279,TakedaUSCAM
entities/19DFyikV,TakedaUSCAM,12804181,entities/19DFyikV/attributes/Identifiers/2FoLSww7v,0001AB001133445,TakedaUSCAM
entities/Y1FolEY,TakedaUSCAM,62207152,entities/Y1FolEY/attributes/Identifiers/141G2eVco,0001AB001131083,TakedaUSCAM
entities/Y1ba6Dq,TakedaUSCAM,78258200,entities/Y1ba6Dq/attributes/Identifiers/142KHdz50,0001AB000014004,TakedaUSCAM
entities/dTUaw5f,TakedaUSCAM,76712206,entities/dTUaw5f/attributes/Identifiers/1a7jv6aOL,0001AB000184678,TakedaUSCAM
entities/1LLScWQE,TakedaUSCAM,65401206,entities/1LLScWQE/attributes/Identifiers/3PF7pDKnq,0001AB001116169,TakedaUSCAM
entities/EtWw4n3,TakedaUSCAM,17344550,entities/EtWw4n3/attributes/Identifiers/iX6YYgV7,0001AB001173004,TakedaUSCAM
entities/Y1b8o7O,TakedaUSCAM,27560551,entities/Y1b8o7O/attributes/Identifiers/142IwPjXu,0001AB001191431,TakedaUSCAM
entities/PxGuYx4,TakedaUSCAM,68826201,entities/PxGuYx4/attributes/Identifiers/1BiF1XMf8,0001AB000152549,TakedaUSCAM
entities/EtmdaBV,TakedaUSCAM,72396150,entities/EtmdaBV/attributes/Identifiers/iXtbVfcn,0001AB000307273,TakedaUSCAM
entities/19sev6RS,TakedaUSCAM,58201551,entities/19sev6RS/attributes/Identifiers/2ptSjM9d0,0001AB000277162,TakedaUSCAM
entities/NNHfDfg,TakedaUSCAM,46703201,entities/NNHfDfg/attributes/Identifiers/3PGZocHgA,0001AB000103637,TakedaUSCAM
entities/PxAJBOI,TakedaUSCAM,94945200,entities/PxAJBOI/attributes/Identifiers/1BhumBb1y,0001AB000370174,TakedaUSCAM
entities/19CxeyV1,TakedaUSCAM,95670200,entities/19CxeyV1/attributes/Identifiers/2FnSzqLgp,0001AB000366963,TakedaUSCAM
entities/dT05C8F,TakedaUSCAM,12043200,entities/dT05C8F/attributes/Identifiers/1u7ZsxAXP,0001AB000002850,TakedaUSCAM
entities/19t3QnEE,TakedaUSCAM,44109166,entities/19t3QnEE/attributes/Identifiers/2pufUIyv8,0001AB000122897,TakedaUSCAM
entities/SZrWad3,TakedaUSCAM,50644203,entities/SZrWad3/attributes/Identifiers/143mWIb9G,0001AB001188109,TakedaUSCAM
entities/19D4RyNP,TakedaUSCAM,11237024,entities/19D4RyNP/attributes/Identifiers/2FnmUxDfv,0001AB001178356,TakedaUSCAM
entities/PxA9cwQ,TakedaUSCAM,56143201,entities/PxA9cwQ/attributes/Identifiers/34sK5uEAx,0001AB000156480,TakedaUSCAM
entities/1LL8W1j0,TakedaUSCAM,48827200,entities/1LL8W1j0/attributes/Identifiers/3PH3wgSIE,0001AB000010078,TakedaUSCAM
entities/1LL6slSs,TakedaUSCAM,99685151,entities/1LL6slSs/attributes/Identifiers/3PE3cPHw2,0001AB001130802,TakedaUSCAM
entities/1C00J5d3,TakedaUSCAM,40484201,entities/1C00J5d3/attributes/Identifiers/2z2UwME09,0001AB001171115,TakedaUSCAM
entities/SZiOKfN,TakedaUSCAM,46360193,entities/SZiOKfN/attributes/Identifiers/cNu4lNv6,0001AB000103592,TakedaUSCAM
entities/1LLScS9y,TakedaUSCAM,95437202,entities/1LLScS9y/attributes/Identifiers/3PF7p1eDy,0001AB000017287,TakedaUSCAM
entities/SZkezBN,TakedaUSCAM,11004203,entities/SZkezBN/attributes/Identifiers/1BiKE2hxm,0001AB001179700,TakedaUSCAM
entities/P2ZUNHt,TakedaUSCAM,59263200,entities/P2ZUNHt/attributes/Identifiers/zI0sdwiv,0001AB000156611,TakedaUSCAM
entities/NN4VPpE,TakedaUSCAM,61637200,entities/NN4VPpE/attributes/Identifiers/2pvsc8eJS,0001AB000002297,TakedaUSCAM
entities/IIwQZPM,TakedaUSCAM,15238304,entities/IIwQZPM/attributes/Identifiers/uROGXuk4,0001AB001184858,TakedaUSCAM
entities/IIwQZPM,TakedaUSCAM,15238304,entities/IIwQZPM/attributes/Identifiers/uROGXuk4,0001AB001184858,TakedaUSCAM
entities/1PbVpswJ,TakedaUSCAM,19143176,entities/1PbVpswJ/attributes/Identifiers/34pnOBCtb,0001AB001131392,TakedaUSCAM
entities/1PbVpswJ,TakedaUSCAM,19143176,entities/1PbVpswJ/attributes/Identifiers/34pnOBCtb,0001AB001131392,TakedaUSCAM
entities/NMhwmou,TakedaUSCAM,59255200,entities/NMhwmou/attributes/Identifiers/1OYhBv2iy,0001AB000011271,TakedaUSCAM
entities/Y1RHNsA,TakedaUSCAM,40143201,entities/Y1RHNsA/attributes/Identifiers/141okRzT0,0001AB000138544,TakedaUSCAM
entities/P3GZU6z,TakedaUSCAM,82520163,entities/P3GZU6z/attributes/Identifiers/zK8OPb8r,0001AB000335945,TakedaUSCAM
entities/c0SwB9z,TakedaUSCAM,97630200,entities/c0SwB9z/attributes/Identifiers/zKTZ6Xpp,0001AB000007552,TakedaUSCAM
entities/Y1bCenq,TakedaUSCAM,62301432,entities/Y1bCenq/attributes/Identifiers/142J1YMy2,0001AB000114488,TakedaUSCAM
entities/1LLtVfgY,TakedaUSCAM,15238552,entities/1LLtVfgY/attributes/Identifiers/3PGUKHASY,0001AB000065654,TakedaUSCAM
entities/1Pbe6acx,TakedaUSCAM,23805202,entities/1Pbe6acx/attributes/Identifiers/34qCIhl1j,0001AB000004238,TakedaUSCAM
entities/1Pbe8Aet,TakedaUSCAM,29150202,entities/1Pbe8Aet/attributes/Identifiers/34qCMvCH9,0001AB000004923,TakedaUSCAM
entities/SZrRqXF,TakedaUSCAM,77094204,entities/SZrRqXF/attributes/Identifiers/1a58XcgwX,0001AB001180258,TakedaUSCAM
entities/bzk8iff,TakedaUSCAM,19130550,entities/bzk8iff/attributes/Identifiers/1w97Fs0IB,0001AB001165051,TakedaUSCAM
entities/1BzpK60f,TakedaUSCAM,48043201,entities/1BzpK60f/attributes/Identifiers/2z1xsWrab,0001AB000009803,TakedaUSCAM
entities/SZqnuBJ,TakedaUSCAM,40207215,entities/SZqnuBJ/attributes/Identifiers/1a56aaUWT,0001AB001187545,TakedaUSCAM
entities/1BzGAW6j,TakedaUSCAM,33313202,entities/1BzGAW6j/attributes/Identifiers/2z0ChMeaP,0001AB000006756,TakedaUSCAM
entities/1PcKDPTj,TakedaUSCAM,45891201,entities/1PcKDPTj/attributes/Identifiers/34sK45U7j,0001AB000001841,TakedaUSCAM
entities/dSuozrj,TakedaUSCAM,97222550,entities/dSuozrj/attributes/Identifiers/1u7Hr7dqx,0001AB000376750,TakedaUSCAM
entities/NMhtUEW,TakedaUSCAM,18202171,entities/NMhtUEW/attributes/Identifiers/1OYh6kcU8,0001AB001200686,TakedaUSCAM
